"polarity","homeless","homeless_trend","food_group"
"0.7346","4","-9","4"
"-0.296","4","-9","1"
"0.5859","4","-9","1"
"0.0","309","42","2"
"0.7184","4","-9","1"
"0.0","4","-9","0"
"0.5267","4","-9","0"
"0.5267","4","-9","0"
"0.3612","4","-9","1"
"-0.3412","497","115","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.1027","4","-9","1"
"-0.0772","4","-9","2"
"0.0","4","-9","2"
"-0.6486","4","-9","1"
"0.0","4","-9","3"
"0.0","1599","-140","0"
"0.3182","4","-9","1"
"0.3612","4","-9","2"
"0.5719","4","-9","0"
"0.0","497","115","0"
"0.7346","4","-9","3"
"0.4215","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.7506","4","-9","1"
"0.0","497","115","2"
"0.5994","4","-9","2"
"0.6588","4","-9","2"
"-0.6486","4","-9","1"
"0.8617","4","-9","2"
"0.5267","309","42","1"
"-0.296","4","-9","1"
"0.8126","497","115","1"
"-0.296","4","-9","1"
"0.1007","4","-9","2"
"0.0","497","115","2"
"-0.296","4","-9","1"
"0.0","4","-9","0"
"0.0","9","-21","1"
"-0.296","4","-9","1"
"0.3612","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.3395","309","42","1"
"0.1027","4","-9","1"
"0.0","4","-9","2"
"0.7845","4","-9","2"
"0.0","497","115","1"
"0.8126","4","-9","2"
"0.0","4","-9","3"
"0.1027","4","-9","1"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.5994","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.4215","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.1531","4","-9","3"
"0.8316","4","-9","0"
"0.4939","4","-9","2"
"0.5719","4","-9","4"
"-0.4215","4","-9","0"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.6369","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.8313","4","-9","1"
"-0.296","4","-9","1"
"0.5719","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.5106","4","-9","0"
"-0.3182","497","115","1"
"0.0","4","-9","3"
"0.807","4","-9","0"
"0.0","4","-9","3"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.3818","4","-9","2"
"0.0","4","-9","0"
"0.4588","4","-9","1"
"-0.296","4","-9","1"
"0.4767","4","-9","1"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","0"
"0.7845","309","42","1"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.5859","4","-9","1"
"0.6369","4","-9","0"
"0.3182","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.5719","4","-9","4"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.368","497","115","4"
"0.6369","4","-9","0"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.7003","4","-9","1"
"0.0","4","-9","4"
"-0.2263","4","-9","0"
"0.0","4","-9","1"
"0.2023","4","-9","1"
"-0.4215","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.5562","4","-9","2"
"0.0","4","-9","1"
"0.5719","4","-9","2"
"0.5719","4","-9","2"
"0.0","4","-9","0"
"0.6908","4","-9","2"
"0.7639","4","-9","1"
"0.7125","4","-9","2"
"-0.0258","4","-9","1"
"0.0","4","-9","2"
"0.5719","4","-9","0"
"0.0","4","-9","1"
"0.5267","497","115","4"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.5719","4","-9","2"
"0.0","4","-9","2"
"0.4754","4","-9","2"
"0.3382","4","-9","1"
"0.5719","4","-9","2"
"0.0","44","-48","3"
"0.0","4","-9","2"
"0.1511","4","-9","1"
"-0.6486","4","-9","1"
"0.5719","497","115","2"
"0.3612","4","-9","3"
"-0.3419","4","-9","2"
"-0.6486","4","-9","1"
"0.5719","4","-9","2"
"0.0","4","-9","1"
"0.765","4","-9","3"
"0.3182","4","-9","2"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","497","115","3"
"-0.5267","4","-9","2"
"0.0","4","-9","2"
"0.4939","4","-9","0"
"0.1027","4","-9","1"
"0.0","1599","-140","1"
"0.5719","4","-9","2"
"0.1027","4","-9","1"
"0.0","497","115","2"
"0.2204","4","-9","1"
"0.0","309","42","2"
"-0.6486","4","-9","1"
"0.4939","4","-9","2"
"0.7096","4","-9","2"
"-0.3612","4","-9","1"
"0.6908","4","-9","1"
"0.1027","4","-9","1"
"0.4019","4","-9","2"
"0.0","4","-9","2"
"0.1027","4","-9","1"
"0.4404","4","-9","0"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.0","309","42","3"
"-0.6486","4","-9","1"
"0.4019","4","-9","2"
"0.0","750","120","2"
"0.0","4","-9","2"
"0.5994","4","-9","1"
"-0.5994","4","-9","1"
"-0.0258","4","-9","2"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.5719","4","-9","2"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.5499","4","-9","2"
"0.7184","4","-9","1"
"-0.296","4","-9","1"
"0.0","750","120","2"
"0.0","750","120","2"
"0.4019","4","-9","0"
"0.7662","4","-9","2"
"0.2023","4","-9","2"
"0.7351","4","-9","4"
"-0.3167","9","-21","4"
"-0.296","4","-9","1"
"0.0","309","42","1"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.3612","4","-9","0"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.1779","4","-9","4"
"0.7906","4","-9","1"
"0.4588","4","-9","1"
"0.0","309","42","2"
"0.0","309","42","2"
"0.0","4","-9","2"
"0.0","309","42","1"
"-0.5696","4","-9","1"
"0.0","497","115","2"
"-0.296","4","-9","1"
"0.7184","4","-9","2"
"0.7506","4","-9","2"
"0.2714","4","-9","1"
"0.0","4","-9","2"
"0.6249","4","-9","2"
"0.2144","4","-9","4"
"-0.296","4","-9","1"
"0.5719","4","-9","1"
"-0.296","4","-9","1"
"0.4404","4","-9","0"
"-0.2584","4","-9","4"
"0.6808","497","115","2"
"0.636","4","-9","2"
"-0.296","497","115","1"
"0.636","497","115","2"
"-0.6486","4","-9","1"
"0.8316","4","-9","2"
"0.2382","4","-9","0"
"0.657","4","-9","1"
"0.6369","4","-9","0"
"0.5574","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.6114","4","-9","0"
"0.5859","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.5994","4","-9","2"
"0.6115","4","-9","2"
"0.4199","4","-9","1"
"0.3612","4","-9","1"
"0.2263","4","-9","1"
"0.6249","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.3182","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.0","497","115","3"
"0.7184","4","-9","1"
"0.6114","497","115","3"
"0.0","4","-9","1"
"0.6705","497","115","1"
"0.0","4","-9","2"
"0.3182","4","-9","1"
"0.4019","4","-9","0"
"0.3786","4","-9","3"
"0.1027","4","-9","1"
"0.0","4","-9","2"
"0.8074","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.6467","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.5267","4","-9","2"
"0.4767","4","-9","2"
"0.7717","4","-9","2"
"0.0","497","115","1"
"0.7184","4","-9","2"
"-0.296","4","-9","1"
"-0.4404","4","-9","1"
"0.0","4","-9","4"
"0.5399","4","-9","4"
"-0.296","497","115","1"
"0.0","497","115","0"
"-0.296","4","-9","1"
"0.6458","4","-9","2"
"0.1027","4","-9","1"
"0.0","4","-9","2"
"-0.7845","4","-9","2"
"-0.296","4","-9","1"
"0.5106","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","2"
"0.6229","4","-9","0"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.8316","4","-9","2"
"0.0","497","115","1"
"0.5719","4","-9","2"
"0.0","4","-9","2"
"0.7777","4","-9","0"
"0.7345","4","-9","1"
"-0.296","4","-9","1"
"0.5319","4","-9","1"
"0.0","4","-9","2"
"0.508","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"-0.0516","497","115","1"
"0.2263","4","-9","1"
"0.0","4","-9","4"
"0.4588","497","115","4"
"-0.296","4","-9","1"
"0.4767","4","-9","0"
"0.0","4","-9","0"
"0.4019","4","-9","3"
"0.0","4","-9","3"
"0.5267","4","-9","3"
"-0.2484","4","-9","2"
"0.5719","9","-21","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.8225","4","-9","3"
"0.4939","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.7264","4","-9","1"
"-0.25","4","-9","1"
"0.5859","4","-9","1"
"-0.6486","4","-9","1"
"0.8225","4","-9","2"
"0.6114","4","-9","2"
"-0.4215","4","-9","0"
"0.0","116","58","4"
"0.0","4","-9","1"
"0.5574","4","-9","1"
"0.0","4","-9","2"
"0.8126","4","-9","3"
"-0.6486","4","-9","1"
"0.5859","4","-9","0"
"0.4404","4","-9","1"
"0.5859","4","-9","2"
"0.8625","4","-9","4"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","497","115","1"
"0.7845","1599","-140","1"
"-0.6486","4","-9","1"
"0.6124","4","-9","2"
"0.296","44","-48","1"
"-0.296","4","-9","1"
"0.5574","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","0"
"0.4019","497","115","1"
"0.2732","4","-9","0"
"0.0","750","120","0"
"0.891","4","-9","1"
"-0.296","4","-9","1"
"0.6249","4","-9","2"
"0.5994","497","115","1"
"0.0","4","-9","2"
"0.6476","4","-9","2"
"-0.296","4","-9","1"
"0.5562","4","-9","3"
"-0.4215","4","-9","2"
"0.0","4","-9","4"
"0.7297","4","-9","2"
"0.3182","4","-9","4"
"0.3612","4","-9","1"
"0.0258","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","4"
"0.4588","4","-9","3"
"0.6124","4","-9","3"
"-0.296","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"-0.7393","9","-21","1"
"0.4588","4","-9","4"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.5994","4","-9","1"
"0.0","4","-9","2"
"0.0","9","-21","2"
"0.0","497","115","1"
"-0.6486","4","-9","1"
"0.0","497","115","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"-0.4215","4","-9","2"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.7712","4","-9","2"
"0.5053","4","-9","1"
"0.0","4","-9","4"
"0.4588","309","42","2"
"-0.296","4","-9","1"
"0.0","9","-21","3"
"0.69","4","-9","2"
"-0.6486","4","-9","1"
"0.4545","4","-9","1"
"0.5696","4","-9","0"
"0.2023","4","-9","1"
"0.0","4","-9","0"
"0.7712","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.0","309","42","1"
"0.4545","4","-9","1"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.8225","497","115","2"
"0.5622","4","-9","2"
"-0.296","4","-9","1"
"0.3182","4","-9","2"
"0.4588","4","-9","2"
"-0.6458","4","-9","1"
"0.9168","4","-9","0"
"0.9168","4","-9","0"
"0.2382","497","115","1"
"0.4588","4","-9","4"
"0.1027","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.0","497","115","3"
"0.3182","4","-9","2"
"0.1027","4","-9","1"
"0.0516","497","115","4"
"0.8834","4","-9","2"
"0.0","4","-9","2"
"0.6597","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.818","4","-9","3"
"0.1027","4","-9","1"
"0.0","750","120","1"
"0.4545","4","-9","1"
"0.0","1942","427","1"
"0.4588","4","-9","2"
"0.4588","4","-9","2"
"0.8555","4","-9","1"
"0.1027","4","-9","1"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.3182","4","-9","0"
"0.0","4","-9","2"
"0.1027","4","-9","1"
"0.0","4","-9","2"
"0.5574","497","115","2"
"0.0","4","-9","3"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.8126","4","-9","0"
"0.4404","497","115","3"
"0.0","497","115","0"
"0.4019","4","-9","0"
"0.0","4","-9","4"
"0.0","4","-9","4"
"0.0","4","-9","0"
"0.4342","4","-9","0"
"0.1027","4","-9","1"
"0.7003","4","-9","0"
"0.0","4","-9","3"
"-0.296","4","-9","2"
"0.0","497","115","2"
"0.5719","4","-9","2"
"0.0","174","16","2"
"0.868","4","-9","1"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","3"
"0.1531","4","-9","0"
"0.8439","4","-9","0"
"0.0","1599","-140","1"
"0.0","1599","-140","2"
"0.5994","4","-9","2"
"0.1027","4","-9","1"
"0.5859","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.2165","4","-9","4"
"-0.296","4","-9","1"
"0.0","4","-9","3"
"0.1655","4","-9","2"
"-0.296","4","-9","1"
"-0.34","4","-9","2"
"0.4939","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.4466","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"-0.5577","4","-9","2"
"0.5559","4","-9","0"
"-0.0258","497","115","1"
"0.4404","4","-9","0"
"-0.2732","4","-9","1"
"0.0","4","-9","4"
"-0.296","4","-9","1"
"0.6249","750","120","0"
"-0.3307","4","-9","4"
"0.0","4","-9","3"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.8313","4","-9","3"
"-0.3818","4","-9","2"
"-0.296","4","-9","1"
"0.4588","4","-9","2"
"0.0","4","-9","0"
"0.3182","4","-9","2"
"0.5574","4","-9","2"
"-0.296","4","-9","1"
"0.5719","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.4588","4","-9","1"
"0.3475","4","-9","1"
"0.6369","4","-9","0"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.0","497","115","2"
"-0.6486","4","-9","1"
"-0.3818","4","-9","1"
"0.6523","497","115","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.6369","4","-9","4"
"0.0","4","-9","1"
"0.0","497","115","0"
"0.0","497","115","1"
"0.0","4","-9","3"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.5574","4","-9","4"
"0.0","4","-9","1"
"0.6705","4","-9","3"
"0.7506","4","-9","2"
"0.5562","4","-9","0"
"0.8635","4","-9","2"
"0.3182","4","-9","2"
"0.6369","4","-9","0"
"0.0","4","-9","2"
"0.4767","4","-9","2"
"0.0","497","115","2"
"0.0","4","-9","2"
"0.6249","4","-9","0"
"0.5574","4","-9","4"
"0.0","4","-9","1"
"0.7003","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.5859","4","-9","1"
"-0.296","4","-9","1"
"0.0","497","115","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.6369","4","-9","3"
"0.0","4","-9","4"
"0.6249","4","-9","0"
"-0.6486","4","-9","1"
"0.128","4","-9","4"
"0.0","4","-9","2"
"0.8977","4","-9","0"
"0.6908","4","-9","1"
"-0.296","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.6249","4","-9","3"
"0.5574","4","-9","0"
"0.0","4","-9","2"
"0.1027","4","-9","1"
"0.802","4","-9","3"
"0.636","4","-9","2"
"0.6249","497","115","0"
"-0.5267","4","-9","2"
"-0.296","4","-9","1"
"0.5719","4","-9","0"
"0.5719","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.4588","4","-9","0"
"0.0","497","115","1"
"0.4588","497","115","0"
"0.5994","497","115","1"
"0.0","4","-9","2"
"-0.7003","4","-9","0"
"-0.6486","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.4497","4","-9","1"
"0.0","309","42","1"
"0.1027","4","-9","1"
"0.0","4","-9","1"
"0.0","497","115","2"
"0.6369","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","2"
"0.7964","4","-9","2"
"-0.6486","4","-9","1"
"0.4215","309","42","2"
"0.6908","4","-9","1"
"0.3182","4","-9","1"
"-0.296","4","-9","1"
"-0.4019","4","-9","1"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.0","497","115","2"
"0.0","4","-9","2"
"0.7633","4","-9","1"
"0.4576","4","-9","1"
"0.0","4","-9","1"
"0.6369","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","3"
"0.7964","497","115","1"
"-0.296","4","-9","1"
"0.6588","4","-9","4"
"0.0","4","-9","2"
"0.5719","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"-0.4215","4","-9","1"
"-0.6249","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.1531","4","-9","0"
"0.0","4","-9","0"
"0.5256","4","-9","4"
"-0.4588","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","1"
"0.6369","4","-9","1"
"0.0","4","-9","0"
"-0.3724","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.8374","4","-9","1"
"0.0","4","-9","0"
"0.0","174","16","1"
"0.2263","4","-9","2"
"0.6908","4","-9","2"
"0.0","309","42","2"
"0.5267","4","-9","4"
"0.4342","4","-9","1"
"0.0","4","-9","0"
"0.4215","4","-9","2"
"0.3182","4","-9","2"
"-0.7351","4","-9","4"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.5707","4","-9","0"
"-0.4767","4","-9","2"
"0.4019","4","-9","2"
"0.0","4","-9","2"
"0.743","497","115","1"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.1027","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","4"
"-0.1531","4","-9","1"
"0.0","4","-9","0"
"0.8316","4","-9","2"
"0.0","4","-9","3"
"0.4404","4","-9","4"
"0.1027","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.5267","4","-9","2"
"-0.34","4","-9","2"
"0.1027","4","-9","1"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.431","4","-9","4"
"0.0","44","-48","2"
"-0.296","4","-9","1"
"-0.3089","4","-9","1"
"0.4588","4","-9","0"
"0.0","4","-9","4"
"0.7184","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.5719","497","115","0"
"0.0","4","-9","1"
"0.3818","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","1"
"0.0","4","-9","0"
"0.4404","4","-9","1"
"0.7783","497","115","0"
"0.0","4","-9","1"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.872","4","-9","1"
"-0.25","4","-9","1"
"0.7297","4","-9","3"
"0.1027","4","-9","1"
"0.0","4","-9","2"
"0.6124","4","-9","0"
"0.0","4","-9","0"
"0.5574","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.3595","4","-9","1"
"0.9345","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.0","497","115","2"
"0.9265","4","-9","0"
"0.1027","4","-9","1"
"0.0","4","-9","3"
"0.3612","4","-9","2"
"0.0","4","-9","1"
"0.4648","4","-9","2"
"0.2263","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.4588","4","-9","4"
"0.3818","4","-9","3"
"0.5574","4","-9","0"
"0.1027","4","-9","1"
"0.1511","4","-9","1"
"0.4767","309","42","2"
"0.3182","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"-0.1779","4","-9","2"
"0.6124","497","115","4"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.6696","4","-9","2"
"0.4767","4","-9","1"
"-0.296","4","-9","1"
"0.8755","4","-9","1"
"0.0","4","-9","4"
"0.0","4","-9","3"
"0.7996","497","115","2"
"0.1027","4","-9","1"
"0.4404","497","115","1"
"0.0","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","4"
"0.0","4","-9","0"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.5777","4","-9","0"
"0.0","4","-9","4"
"0.4404","4","-9","2"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"-0.296","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","0"
"0.0258","4","-9","1"
"0.7506","4","-9","1"
"0.6124","4","-9","2"
"0.7184","497","115","1"
"0.0","4","-9","0"
"0.6908","4","-9","1"
"0.0","4","-9","0"
"-0.6486","4","-9","1"
"0.0","4","-9","2"
"0.5719","4","-9","0"
"0.7717","4","-9","4"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","0"
"0.0","4","-9","2"
"0.5719","497","115","2"
"-0.1779","4","-9","0"
"0.0","4","-9","1"
"-0.2732","4","-9","4"
"0.0","497","115","3"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.6369","309","42","3"
"0.0","4","-9","3"
"-0.1027","4","-9","0"
"0.0","4","-9","2"
"0.7497","4","-9","2"
"0.0","4","-9","0"
"0.7717","4","-9","4"
"0.296","4","-9","0"
"0.0","497","115","1"
"-0.296","4","-9","1"
"0.1027","4","-9","1"
"0.0","4","-9","0"
"0.6369","4","-9","4"
"0.0","4","-9","1"
"0.7184","4","-9","1"
"0.7632","4","-9","2"
"-0.4772","4","-9","0"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"-0.4215","4","-9","1"
"-0.6486","4","-9","1"
"-0.7184","497","115","1"
"0.5859","4","-9","2"
"0.4321","4","-9","1"
"0.0","4","-9","4"
"0.7506","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","4"
"0.4215","4","-9","2"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","1"
"0.0772","4","-9","0"
"0.4588","497","115","1"
"0.4926","4","-9","4"
"0.0","750","120","2"
"-0.0258","9","-21","4"
"0.0","9","-21","3"
"0.4588","4","-9","1"
"0.6597","4","-9","2"
"0.5994","4","-9","4"
"0.5719","4","-9","2"
"0.5563","497","115","1"
"-0.5106","4","-9","2"
"0.0","4","-9","1"
"0.4404","4","-9","0"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.2023","4","-9","3"
"0.0","4","-9","0"
"0.0","4","-9","0"
"0.0","4","-9","1"
"0.6249","4","-9","0"
"0.0","4","-9","2"
"0.0","4","-9","1"
"-0.6486","4","-9","1"
"0.3182","174","16","4"
"0.0","309","42","2"
"0.4588","4","-9","2"
"0.796","309","42","0"
"0.0","309","42","1"
"0.128","309","42","2"
"0.0","31","12","2"
"0.0","174","16","2"
"0.0","31","12","2"
"0.0","309","42","0"
"0.7351","4","-9","0"
"-0.296","4","-9","1"
"0.836","1599","-140","3"
"-0.6486","4","-9","1"
"0.7906","4","-9","3"
"0.4404","4","-9","3"
"-0.296","4","-9","1"
"-0.4215","4","-9","1"
"0.4019","4","-9","1"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.4939","4","-9","2"
"-0.5574","4","-9","2"
"-0.296","4","-9","1"
"0.0","497","115","2"
"-0.296","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.891","4","-9","4"
"-0.296","4","-9","1"
"0.8109","4","-9","4"
"0.0258","4","-9","3"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.6124","4","-9","1"
"0.0","4","-9","3"
"-0.4588","4","-9","3"
"-0.3883","309","42","0"
"0.0","4","-9","3"
"-0.296","4","-9","1"
"0.0","44","-48","0"
"-0.1531","4","-9","2"
"-0.1027","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","3"
"0.0","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","0"
"-0.296","4","-9","1"
"0.0","1942","427","2"
"0.8832","4","-9","1"
"0.5267","4","-9","0"
"0.3612","4","-9","3"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.0","4","-9","3"
"0.6369","309","42","2"
"0.0","4","-9","2"
"0.1027","4","-9","1"
"-0.0772","4","-9","2"
"0.0","4","-9","3"
"-0.128","4","-9","1"
"-0.7783","309","42","0"
"-0.296","4","-9","1"
"0.3612","4","-9","1"
"0.0","4","-9","3"
"-0.6486","4","-9","1"
"0.0","4","-9","1"
"0.5994","4","-9","2"
"0.0","4","-9","4"
"-0.296","4","-9","1"
"0.0","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","1"
"0.7777","4","-9","1"
"0.6361","4","-9","0"
"0.1027","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"-0.3595","4","-9","3"
"0.1027","4","-9","1"
"0.6588","4","-9","3"
"-0.6486","31","12","2"
"0.0","497","115","1"
"0.1695","31","12","2"
"0.0","4","-9","0"
"0.5106","4","-9","1"
"0.0","4","-9","3"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.0","4","-9","2"
"0.0","4","-9","4"
"0.0","4","-9","4"
"0.7184","4","-9","0"
"0.4019","4","-9","2"
"-0.6486","4","-9","2"
"0.7506","4","-9","1"
"0.0","4","-9","3"
"0.0","4","-9","3"
"0.7184","4","-9","2"
"0.6369","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","2"
"0.4939","4","-9","4"
"0.7351","750","120","0"
"-0.296","4","-9","1"
"0.1531","4","-9","0"
"-0.296","4","-9","1"
"0.0","4","-9","0"
"0.5411","4","-9","2"
"0.8299","4","-9","2"
"0.5859","4","-9","3"
"0.0","4","-9","0"
"0.0","4","-9","2"
"-0.296","4","-9","1"
"0.4404","4","-9","1"
"-0.296","4","-9","1"
"0.5239","4","-9","3"
"0.3612","4","-9","1"
"-0.6486","4","-9","1"
"0.6948","309","42","0"
"0.1779","4","-9","2"
